period,mae
2013-11-01,0.03919514279340319
2013-11-01,0.0410560256071868
2013-11-01,0.042899414479552256
2013-11-01,0.04472593878255182
2013-11-01,0.04653619600154668
2013-11-01,0.048330753660524195
2013-11-01,0.05011015110891881
2013-11-01,0.05187490118147142
2013-11-01,0.05362549174123865
2013-11-01,0.055362387115597045
2013-11-01,0.05708602943384289
2013-11-01,0.0587968398736991
2013-11-01,0.06049521982442441
2013-11-01,0.06218155197267805
2013-11-01,0.06385620131713798
2013-11-01,0.06551951611728235
2013-11-01,0.06717182878131167
2013-11-01,0.06881345669755268
2013-11-01,0.07044470301380024
2013-11-01,0.07206585736812388
2013-11-01,0.07367719657458993
2013-11-01,0.07527898526756571
2013-11-01,0.07687147650681458
2013-11-01,0.0784549123467273
2013-11-01,0.0800295243719269
2013-11-01,0.08159553420144539
2013-11-01,0.08315315396389034
2013-11-01,0.08470258674519382
2013-11-01,0.08624402701110911
2013-11-01,0.0877776610058687
2013-11-01,0.08930366712865645
2013-11-01,0.09082221628943543
2013-11-01,0.09233347224513011
2013-11-01,0.0938375919178922
2013-12-01,1698.1698485894965
2013-12-01,4.795275508248412
2013-12-01,8.931148714611584
2013-12-01,2.521421832127582
2013-12-01,1.5833007577123812
2013-12-01,1.7549150628561891
2013-12-01,0.17733263936428578
2013-12-01,0.8840390951130681
2013-12-01,2.878041064563667
2013-12-01,6.853176350455658
2013-12-01,1.1111954569817692
2013-12-01,4.1585038157261955
2013-12-01,3.251663854326294
2013-12-01,1.853896345816496
2013-12-01,2.9395012690451123
2013-12-01,2.3260463881902225
2013-12-01,0.08165809739224983
2013-12-01,4.645219737175927
2013-12-01,6.214216873871299
2013-12-01,0.5208427126516257
2013-12-01,2.938693200577747
2013-12-01,0.5713456792782061
2013-12-01,0.6037422820168983
2013-12-01,2.4917537803921075
2013-12-01,4.4211629030076125
2013-12-01,1.65163636862588
2013-12-01,0.4749717012781147
2013-12-01,3.09830290797548
2013-12-01,3.7172622261478416
2013-12-01,3.07831416743178
2013-12-01,3.5423351384027995
2013-12-01,3.010718450641955
2013-12-01,2.4895063065045866
2013-12-01,1.4614463605349872
2013-12-01,0.5965142263434142
2013-12-01,0.2351439740097181
2013-12-01,0.44326781631824197
2013-12-01,1.8415523736699333
2013-12-01,1.908744011399019
2013-12-01,2.4120668828149583
2013-12-01,2.872400035737413
2013-12-01,6.857118435607708
2013-12-01,4.257863151640441
2013-12-01,2.3086677794581973
2013-12-01,2.3374682713341377
2013-12-01,1.556179013483785
2013-12-01,3.0922636132532624
2013-12-01,0.9106690918275335
2013-12-01,0.7096256626386062
2013-12-01,1.411117327963078
2013-12-01,1.042375021148045
2013-12-01,1.0182977258403314
2013-12-01,0.3225789046343239
2013-12-01,0.3526095604786663
2013-12-01,0.9055017173259676
2013-12-01,1.3170555868605884
2013-12-01,1.7170573397053488
2013-12-01,2.1048317499148226
2013-12-01,2.4760049183438353
2013-12-01,2.8233947723944093
2013-12-01,2.432023084365543
2013-12-01,0.7795231978312644
2013-12-01,0.14594709630164893
2013-12-01,7.239958080497927
2013-12-01,3.4926027635514725
2013-12-01,0.42767588939714507
2013-12-01,1.4034977473224197
2013-12-01,3.033300886343641
2013-12-01,6.509522631327868
2013-12-01,2.9790609064090408
2013-12-01,1.8722111476417416
2013-12-01,1.1855138961266674
2013-12-01,4.567635021706895
2013-12-01,3.829050665763771
2013-12-01,2.6223417671047557
2013-12-01,3.1633692935752133
2013-12-01,0.3566799484744587
2013-12-01,0.09099775257624465
2014-01-01,1.198446709530688
2014-01-01,0.0686485497139877
2014-01-01,0.031451058584381464
2014-01-01,0.11804147611220905
2014-01-01,0.06318152678336375
2014-01-01,0.025735312516053988
2014-01-01,0.003125180727431065
2014-01-01,0.027121504798541807
2014-01-01,0.04809432912575673
2014-01-01,0.06705824818191886
2014-01-01,0.08461830990162067
2014-01-01,0.10115758772488892
2014-01-01,0.11693030153148509
2014-01-01,0.13211167859150574
2014-01-01,0.14682631591617668
2014-01-01,0.1611651335554516
2014-01-01,0.17519593682666557
2014-01-01,0.18897023225586196
2014-01-01,0.20252776101059666
2014-01-01,0.21589959452202834
2014-01-01,0.22911029768169033
2014-01-01,0.24217947169348175
2014-01-01,0.255122874740378
2014-01-01,0.26795324944687415
2014-01-01,0.28068094297285295
2014-01-01,0.29331437801467874
2014-01-01,0.305860415000037
2014-01-01,0.31832463378923936
2014-01-01,0.3307115550821651
2014-01-01,0.343024816141801
2014-01-01,0.35526731153813174
2014-01-01,0.36744130684672616
2014-01-01,0.37954853124727705
2014-01-01,0.3915902535227316
2014-01-01,0.4035673448978834
2014-01-01,0.41548033136825513
2014-01-01,0.4273294375797203
2014-01-01,0.43911462387258027
2014-01-01,0.4508356177630004
2014-01-01,0.4624919408731545
2014-01-01,0.4740829321181037
2014-01-01,0.4856077677994941
2014-01-01,0.4970654791313782
2014-01-01,0.5084549676256165
2014-01-01,0.5197750186857037
2014-01-01,0.5310243136954096
2014-01-01,0.5422014408383857
2014-01-01,0.5533049048440315
2014-01-01,0.5643331358217347
2014-01-01,0.5752844973187523
2014-01-01,0.5861572937145372
2014-01-01,0.5969497770463672
2014-01-01,0.6076601533453498
2014-01-01,0.6182865885500917
2014-01-01,0.62882721405391
2014-01-01,0.6392801319334263
2014-01-01,0.6496434198983687
2014-01-01,0.6599151359964059
2014-01-01,0.6700933231016428
2014-01-01,0.6801760132104286
2014-01-01,0.6901612315650691
2014-01-01,0.7000470006217316
2014-01-01,0.7098313438771262
2014-01-01,0.7195122895651229
2014-01-01,0.7290878742332181
2014-01-01,0.7385561462064238
2014-01-01,0.7479151689448891
2014-01-01,0.7571630243002581
2014-01-01,0.7662978156743527
2014-01-01,0.775317671083366
2014-01-01,0.7842207461292778
2014-01-01,0.7930052268797088
2014-01-01,0.8016693326574043
2014-01-01,0.810211318738788
2014-01-01,0.8186294789621691
2014-01-01,0.8269221482441802
2014-01-01,0.8350877050043817
2014-01-01,0.8431245734962038
2014-02-01,0.9639059289752421
2014-02-01,0.9667907804304132
2014-02-01,0.9696926853407675
2014-02-01,0.9726047555122737
2014-02-01,0.9755204988222008
2014-02-01,0.9784337940861958
2014-02-01,0.9813388681271373
2014-02-01,0.9842302748209946
2014-02-01,0.9871028759205362
2014-02-01,0.9899518234774796
2014-02-01,0.9927725437071651
2014-02-01,0.995560722151378
2014-02-01,0.9983122900148462
2014-02-01,1.001023411561503
2014-02-01,1.0036904724686408
2014-02-01,1.006310069048606
2014-02-01,1.008878998255108
2014-02-01,1.0113942484013867
2014-02-01,1.0138529905235671
2014-02-01,1.0162525703289669
2014-02-01,1.0185905006760843
2014-02-01,1.0208644545375947
2014-02-01,1.0230722584012604
2014-02-01,1.0252118860704886
2014-02-01,1.027281452827621
2014-02-01,1.0292792099276271
2014-02-01,1.0312035393928163
2014-02-01,1.0330529490817897
2014-02-01,1.0348260680088242
2014-02-01,1.0365216418914285
2014-02-01,1.0381385289063836
2014-02-01,1.0396756956366398
2014-02-01,1.0411322131924585
2014-02-01,1.0425072534926887
2014-02-01,1.0438000856920766
2014-02-01,1.0450100727436862
2014-02-01,1.046136668084614
2014-02-01,1.047179412436087
2014-02-01,1.0481379307088083
2014-02-01,1.0490119290053652
2014-02-01,1.049801191713021
2014-02-01,1.0505055786805908
2014-02-01,1.0511250224732613
2014-02-01,1.051659525700316
2014-02-01,1.052109158411909
2014-02-01,1.05247405555955
2014-02-01,1.052754414518203
2014-02-01,1.052950492665401
2014-02-01,1.053062605015537
2014-02-01,1.05309112190659
2014-02-01,1.0530364667365788
2014-02-01,1.0528991137486585
2014-02-01,1.0526795858629026
2014-02-01,1.0523784525528903
2014-02-01,1.0519963277664317
2014-02-01,1.0515338678892512
2014-02-01,1.050991769750393
2014-02-01,1.0503707686690174
2014-02-01,1.0496716365417917
2014-02-01,1.0488951799697954
2014-02-01,1.0480422384255856
2014-02-01,1.0471136824592389
2014-02-01,1.0461104119428786
2014-02-01,1.0450333543543238
2014-02-01,1.043883463098764
2014-02-01,1.0426617158690732
2014-02-01,1.0413691130436291
2014-02-01,1.0400066761228697
2014-02-01,1.038575446202774
2014-02-01,1.0370764824871692
2014-02-01,1.035510860836819
2014-02-01,1.033879672356706
2014-02-01,1.0321840220205356
2014-02-01,1.0304250273327202
2014-02-01,1.0286038170274932
2014-02-01,1.026721529805478
2014-02-01,1.024779313106924
2014-02-01,1.0227783219219724
2014-03-01,1.0035214042524991
2014-03-01,0.9979425149471801
2014-03-01,0.9925153812935683
2014-03-01,0.9872323320900094
2014-03-01,0.9820861085293586
2014-03-01,0.9770698386710386
2014-03-01,0.9721770137960366
2014-03-01,0.967401466483718
2014-03-01,0.962737350264323
2014-03-01,0.9581791207163519
2014-03-01,0.953721517888523
2014-03-01,0.9493595499390199
2014-03-01,0.9450884778930835
2014-03-01,0.9409038014310642
2014-03-01,0.9368012456232719
2014-03-01,0.9327767485406326
2014-03-01,0.9288264496717602
2014-03-01,0.9249466790847158
2014-03-01,0.921133947279527
2014-03-01,0.9173849356768518
2014-03-01,0.9136964876983029
2014-03-01,0.9100656003936969
2014-03-01,0.9064894165771431
2014-03-01,0.9029652174334792
2014-03-01,0.899490415564447
2014-03-01,0.8960625484411775
2014-03-01,0.8926792722371548
2014-03-01,0.8893383560136723
2014-03-01,0.8860376762354498
2014-03-01,0.8827752115927723
2014-03-01,0.879549038111314
2014-03-01,0.8763573245291951
2014-03-01,0.8731983279251665
2014-03-01,0.8700703895810591
2014-03-01,0.866971931063393
2014-03-01,0.8639014505112037
2014-03-01,0.8608575191160632
2014-03-01,0.8578387777833552
2014-03-01,0.8548439339632523
2014-03-01,0.8518717586409803
2014-03-01,0.8489210834775847
2014-03-01,0.8459907980910035
2014-03-01,0.8430798474706584
2014-03-01,0.8401872295166193
2014-03-01,0.8373119926969004
2014-03-01,0.8344532338157116
2014-03-01,0.8316100958869885
2014-03-01,0.828781766106534
2014-03-01,0.8259674739181122
2014-03-01,0.8231664891679031
2014-03-01,0.8203781203426921
2014-03-01,0.8176017128872815
2014-03-01,0.8148366475970477
2014-03-01,0.8120823390816465
2014-03-01,0.8093382342959448
2014-03-01,0.8066038111352629
2014-03-01,0.8038785770912096
2014-03-01,0.8011620679652012
2014-03-01,0.7984538466370061
2014-03-01,0.7957535018851907
2014-03-01,0.7930606472574411
2014-03-01,0.7903749199879719
2014-03-01,0.7876959799599064
2014-03-01,0.7850235087107382
2014-03-01,0.7823572084784409
2014-03-01,0.7796968012866454
2014-03-01,0.7770420280671182
2014-03-01,0.7743926478176135
2014-03-01,0.7717484367938692
2014-03-01,0.7691091877337772
2014-03-01,0.7664747091128348
2014-03-01,0.763844824429146
2014-03-01,0.7612193715168623
2014-03-01,0.758598201886544
2014-03-01,0.7559811800920322
2014-03-01,0.7533681831219798
2014-03-01,0.7507590998152338
2014-03-01,0.7481538302992679
2014-04-01,5.575352493887764
2014-04-01,8.401374517655961
2014-04-01,5.844210444691574
2014-04-01,6.000683449098798
2014-04-01,4.709764668051556
2014-04-01,3.111955651956552
2014-04-01,0.45233891535166926
2014-04-01,1.8902389328259748
2014-04-01,0.7692632125014374
2014-04-01,6.6437144057391375
2014-04-01,5.2003492196945125
2014-04-01,2.897235091564581
2014-04-01,4.0901956535432005
2014-04-01,0.49019647067053906
2014-04-01,0.43869860100231817
2014-04-01,0.008394472027493105
2014-04-01,0.932719756942834
2014-04-01,1.6874331804609113
2014-04-01,4.950487029256861
2014-04-01,10.168436748807846
2014-04-01,4.9572949517565394
2014-04-01,0.28506145679415873
2014-04-01,4.035492949664215
2014-04-01,7.151910292200141
2014-04-01,6.121859458016411
2014-04-01,4.236949794513688
2014-04-01,4.512944462054618
2014-04-01,2.103396479787551
2014-04-01,1.41679829898127
2014-04-01,1.698045644570553
2014-04-01,2.8175121681645177
2014-04-01,0.9105697962297556
2014-04-01,0.7172565453650375
2014-04-01,1.3301914886936848
2014-04-01,1.4649373303993531
2014-04-01,1.7844462309690012
2014-04-01,3.0370342519497022
2014-04-01,3.18580045693602
2014-04-01,3.327879570474817
2014-04-01,1.8098479244134786
2014-04-01,4.310070609569589
2014-04-01,5.433121551442225
2014-04-01,7.001734896109231
2014-04-01,5.530645439712634
2014-04-01,3.266355199000172
2014-04-01,2.261188064062958
2014-04-01,1.353119170971015
2014-04-01,1.1595912693878767
2014-04-01,1.3036731885366222
2014-04-01,1.4001441991194588
2014-04-01,1.1727712228337437
2014-04-01,0.718607222636122
2014-04-01,0.43859137200583964
2014-04-01,0.18365576491423918
2014-04-01,1.4418639251668748
2014-04-01,1.2360615837133466
2014-04-01,0.45269931861478496
2014-04-01,0.6823804460892351
2014-04-01,2.0469790335054485
2014-04-01,3.084654853008179
2014-04-01,3.767057270318672
2014-04-01,4.29208178695297
2014-04-01,4.646966910372026
2014-04-01,5.005227421572911
2014-04-01,1.6963014341289613
2014-04-01,1.5213844729415031
2014-04-01,2.6796828747205366
2014-04-01,3.669092148709051
2014-04-01,4.357254777097018
2014-04-01,4.479361729957868
2014-04-01,1.882023612397874
2014-04-01,8.088674289533364
2014-04-01,2.087064617340774
2014-04-01,3.916355860513533
2014-04-01,3.709814080194577
2014-04-01,4.4960118560974625
2014-04-01,4.350507601026255
2014-04-01,0.696334780026123
2014-05-01,1.8947539181919395
2014-05-01,2.4736246320803867
2014-05-01,3.019459657599496
2014-05-01,1.2539136833649351
2014-05-01,0.7634980051115612
2014-05-01,1.4651153709750666
2014-05-01,2.0705208603306637
2014-05-01,0.8857174513816606
2014-05-01,0.9382662765356828
2014-05-01,1.6960977517309876
2014-05-01,0.18092536693300154
2014-05-01,0.8426986313219684
2014-05-01,1.323542199805365
2014-05-01,4.7388759493117565
2014-05-01,3.9143416949059056
2014-05-01,2.1521158919138106
2014-05-01,1.843691066093232
2014-05-01,0.622100823907684
2014-05-01,0.6334294922806682
2014-05-01,0.025989210934973528
2014-05-01,2.1888402390564443
2014-05-01,2.9131607100155805
2014-05-01,2.2212605070646854
2014-05-01,1.9000006648906917
2014-05-01,1.0655491822697813
2014-05-01,1.9993774831505107
2014-05-01,2.087443843613782
2014-05-01,2.8771002753713817
2014-05-01,4.083750918196602
2014-05-01,1.9756213394613948
2014-05-01,0.1734561922727682
2014-05-01,2.853691618318834
2014-05-01,0.8642118099884737
2014-05-01,1.0699396361802984
2014-05-01,1.136350703080078
2014-05-01,0.02510245402826783
2014-05-01,0.196478593595665
2014-05-01,0.3236758784213505
2014-05-01,0.38997545894771957
2014-05-01,0.4327640676411386
2014-05-01,0.47462323745099866
2014-05-01,3.6712764444201285
2014-05-01,3.432287162304474
2014-05-01,1.319956167680166
2014-05-01,1.5000755596885123
2014-05-01,0.8265090583108652
2014-05-01,2.8075269149742463
2014-05-01,1.3825774146322023
2014-05-01,0.9481462992471599
2014-05-01,0.15663052976164593
2014-05-01,0.8590538166519588
2014-05-01,1.2394347590082884
2014-05-01,0.03829664469506788
2014-05-01,1.4870482567780545
2014-05-01,2.1681450082778917
2014-05-01,2.719270307970469
2014-05-01,1.5614648277571082
2014-05-01,0.89642247368015
2014-05-01,0.3458843777141256
2014-05-01,0.17593431180831587
2014-05-01,0.5179781677828226
2014-05-01,0.6847529403799273
2014-05-01,0.8443718952352715
2014-05-01,0.4277096721104945
2014-05-01,0.9724081256245425
2014-05-01,2.995861674384852
2014-05-01,0.707066099039726
2014-05-01,1.667070590336662
2014-05-01,1.2225844136872341
2014-05-01,0.758536937574557
2014-05-01,0.5806243360384471
2014-05-01,1.5942678612306205
2014-05-01,2.2429931636890155
2014-05-01,2.6981574451866392
2014-05-01,0.3871124956950567
2014-05-01,1.5956844971493536
2014-05-01,2.134564121772195
2014-05-01,1.2416116064428544
2014-06-01,3.374576688108907
2014-06-01,3.2534879322556045
2014-06-01,2.778647601837477
2014-06-01,2.66744660206766
2014-06-01,2.5647853778718535
2014-06-01,2.4697158885328254
2014-06-01,2.381425414125193
2014-06-01,2.2992132432398904
2014-06-01,2.222472019512955
2014-06-01,2.1506726957674953
2014-06-01,2.0833523071834974
2014-06-01,2.0201039659478095
2014-06-01,1.9605686203306232
2014-06-01,1.9044282255464324
2014-06-01,1.851400052059867
2014-06-01,1.8012319162864117
2014-06-01,1.7536981638713027
2014-06-01,1.708596270555967
2014-06-01,1.665743952611947
2014-06-01,1.6249766998999222
2014-06-01,1.5861456611496165
2014-06-01,1.5491158241538452
2014-06-01,1.513764443989095
2014-06-01,1.4799796806953802
2014-06-01,1.4476594145589536
2014-06-01,1.4167102125610338
2014-06-01,1.3870464239556095
2014-06-01,1.3585893865419165
2014-06-01,1.3312667281377255
2014-06-01,1.3050117501950056
2014-06-01,1.2797628825046479
2014-06-01,1.2554631996049115
2014-06-01,1.2320599909005923
2014-06-01,1.209504377655208
2014-06-01,1.1877509710066407
2014-06-01,1.1667575659616074
2014-06-01,1.146484867036694
2014-06-01,1.1268962417881263
2014-06-01,1.107957498977835
2014-06-01,1.0896366885522384
2014-06-01,1.0719039209701062
2014-06-01,1.0547312037306127
2014-06-01,1.0380922932214363
2014-06-01,1.021962560237832
2014-06-01,1.00631886772236
2014-06-01,0.9911394594492289
2014-06-01,0.9764038585285562
2014-06-01,0.9620927747317727
2014-06-01,0.9481880197589763
2014-06-01,0.9346724296635038
2014-06-01,0.9215297937397442
2014-06-01,0.9087447892539071
2014-06-01,0.8963029214649105
2014-06-01,0.8841904684417621
2014-06-01,0.8723944302367777
2014-06-01,0.8609024820183411
2014-06-01,0.8497029308062412
2014-06-01,0.8387846754940256
2014-06-01,0.8281371698668076
2014-06-01,0.8177503883595634
2014-06-01,0.8076147943186585
2014-06-01,0.7977213105578791
2014-06-01,0.7880612920169572
2014-06-01,0.77862650034902
2014-06-01,0.7694090802814921
